27,6529,37.03703704
26,6555,38.46153846
27,6582,37.03703704
27,6609,37.03703704
27,6636,37.03703704
27,6663,37.03703704
27,6690,37.03703704
28,6718,35.71428571
27,6745,37.03703704
27,6772,37.03703704
28,6800,35.71428571
28,6828,35.71428571
27,6855,37.03703704
28,6883,35.71428571
29,6912,34.48275862
28,6940,35.71428571
28,6968,35.71428571
28,6996,35.71428571
29,7025,34.48275862
29,7054,34.48275862
30,7084,33.33333333
31,7115,32.25806452
31,7146,32.25806452
31,7177,32.25806452
33,7210,30.30303030
33,7243,30.30303030
33,7276,30.30303030
33,7309,30.30303030
34,7343,29.41176471
36,7379,27.77777778
34,7413,29.41176471
35,7448,28.57142857
35,7483,28.57142857
35,7518,28.57142857
35,7553,28.57142857
35,7588,28.57142857
33,7621,30.30303030
34,7655,29.41176471
33,7688,30.30303030
33,7721,30.30303030
33,7754,30.30303030
30,7784,33.33333333
30,7814,33.33333333
30,7844,33.33333333
28,7872,35.71428571
28,7900,35.71428571
27,7927,37.03703704
27,7954,37.03703704
26,7980,38.46153846
26,8006,38.46153846
26,8032,38.46153846
26,8058,38.46153846
25,8083,40.00000000
26,8109,38.46153846
25,8134,40.00000000
26,8160,38.46153846
25,8185,40.00000000
25,8210,40.00000000
26,8236,38.46153846
25,8261,40.00000000
25,8286,40.00000000
26,8312,38.46153846
25,8337,40.00000000
25,8362,40.00000000
26,8388,38.46153846
25,8413,40.00000000
25,8438,40.00000000
25,8463,40.00000000
25,8488,40.00000000
25,8513,40.00000000
22,8535,45.45454545
22,8557,45.45454545
22,8579,45.45454545
23,8602,43.47826087
26,8628,38.46153846
27,8655,37.03703704
30,8685,33.33333333
31,8716,32.25806452
34,8750,29.41176471
36,8786,27.77777778
37,8823,27.02702703
39,8862,25.64102564
40,8902,25.00000000
40,8942,25.00000000
42,8984,23.80952381
42,9026,23.80952381
42,9068,23.80952381
39,9107,25.64102564
39,9146,25.64102564
38,9184,26.31578947
33,9217,30.30303030
28,9245,35.71428571
26,9271,38.46153846
22,9293,45.45454545
20,9313,50.00000000
19,9332,52.63157895
18,9350,55.55555556
18,9368,55.55555556
18,9386,55.55555556
16,9402,62.50000000
17,9419,58.82352941
17,9436,58.82352941
16,9452,62.50000000
16,9468,62.50000000
16,9484,62.50000000
16,9500,62.50000000
16,9516,62.50000000
16,9532,62.50000000
15,9547,66.66666667
15,9562,66.66666667
16,9578,62.50000000
15,9593,66.66666667
15,9608,66.66666667
16,9624,62.50000000
15,9639,66.66666667
15,9654,66.66666667
15,9669,66.66666667
15,9684,66.66666667
15,9699,66.66666667
15,9714,66.66666667
15,9729,66.66666667
15,9744,66.66666667
15,9759,66.66666667
15,9774,66.66666667
15,9789,66.66666667
15,9804,66.66666667
15,9819,66.66666667
15,9834,66.66666667
14,9848,71.42857143
15,9863,66.66666667
16,9879,62.50000000
14,9893,71.42857143
15,9908,66.66666667
15,9923,66.66666667
15,9938,66.66666667
15,9953,66.66666667
14,9967,71.42857143
15,9982,66.66666667
15,9997,66.66666667
15,10012,66.66666667
15,10027,66.66666667
15,10042,66.66666667
15,10057,66.66666667
15,10072,66.66666667
15,10087,66.66666667
15,10102,66.66666667
15,10117,66.66666667
15,10132,66.66666667
15,10147,66.66666667
15,10162,66.66666667
14,10176,71.42857143
15,10191,66.66666667
15,10206,66.66666667
15,10221,66.66666667
15,10236,66.66666667
15,10251,66.66666667
15,10266,66.66666667
15,10281,66.66666667
15,10296,66.66666667
14,10310,71.42857143
15,10325,66.66666667
15,10340,66.66666667
15,10355,66.66666667
15,10370,66.66666667
14,10384,71.42857143
15,10399,66.66666667
15,10414,66.66666667
15,10429,66.66666667
15,10444,66.66666667
15,10459,66.66666667
15,10474,66.66666667
15,10489,66.66666667
15,10504,66.66666667
15,10519,66.66666667
14,10533,71.42857143
15,10548,66.66666667
15,10563,66.66666667
15,10578,66.66666667
15,10593,66.66666667
15,10608,66.66666667
15,10623,66.66666667
15,10638,66.66666667
15,10653,66.66666667
15,10668,66.66666667
15,10683,66.66666667
15,10698,66.66666667
15,10713,66.66666667
15,10728,66.66666667
15,10743,66.66666667
14,10757,71.42857143
15,10772,66.66666667
15,10787,66.66666667
15,10802,66.66666667
15,10817,66.66666667
15,10832,66.66666667
15,10847,66.66666667
15,10862,66.66666667
14,10876,71.42857143
15,10891,66.66666667
15,10906,66.66666667
15,10921,66.66666667
15,10936,66.66666667
15,10951,66.66666667
15,10966,66.66666667
14,10980,71.42857143
15,10995,66.66666667
15,11010,66.66666667
15,11025,66.66666667
15,11040,66.66666667
15,11055,66.66666667
14,11069,71.42857143
15,11084,66.66666667
15,11099,66.66666667
15,11114,66.66666667
15,11129,66.66666667
15,11144,66.66666667
15,11159,66.66666667
15,11174,66.66666667
15,11189,66.66666667
14,11203,71.42857143
15,11218,66.66666667
15,11233,66.66666667
15,11248,66.66666667
15,11263,66.66666667
15,11278,66.66666667
14,11292,71.42857143
15,11307,66.66666667
15,11322,66.66666667
15,11337,66.66666667
15,11352,66.66666667
15,11367,66.66666667
15,11382,66.66666667
15,11397,66.66666667
15,11412,66.66666667
14,11426,71.42857143
15,11441,66.66666667
15,11456,66.66666667
15,11471,66.66666667
15,11486,66.66666667
15,11501,66.66666667
14,11515,71.42857143
15,11530,66.66666667
15,11545,66.66666667
15,11560,66.66666667
15,11575,66.66666667
15,11590,66.66666667
15,11605,66.66666667
15,11620,66.66666667
15,11635,66.66666667
15,11650,66.66666667
14,11664,71.42857143
15,11679,66.66666667
15,11694,66.66666667
15,11709,66.66666667
15,11724,66.66666667
15,11739,66.66666667
14,11753,71.42857143
15,11768,66.66666667
15,11783,66.66666667
15,11798,66.66666667
15,11813,66.66666667
15,11828,66.66666667
14,11842,71.42857143
15,11857,66.66666667
15,11872,66.66666667
15,11887,66.66666667
15,11902,66.66666667
15,11917,66.66666667
15,11932,66.66666667
15,11947,66.66666667
15,11962,66.66666667
15,11977,66.66666667
14,11991,71.42857143
15,12006,66.66666667
15,12021,66.66666667
15,12036,66.66666667
15,12051,66.66666667
15,12066,66.66666667
15,12081,66.66666667
15,12096,66.66666667
16,12112,62.50000000
15,12127,66.66666667
16,12143,62.50000000
15,12158,66.66666667
16,12174,62.50000000
16,12190,62.50000000
15,12205,66.66666667
16,12221,62.50000000
16,12237,62.50000000
16,12253,62.50000000
16,12269,62.50000000
16,12285,62.50000000
16,12301,62.50000000
17,12318,58.82352941
16,12334,62.50000000
16,12350,62.50000000
16,12366,62.50000000
17,12383,58.82352941
16,12399,62.50000000
17,12416,58.82352941
16,12432,62.50000000
17,12449,58.82352941
16,12465,62.50000000
17,12482,58.82352941
17,12499,58.82352941
17,12516,58.82352941
17,12533,58.82352941
17,12550,58.82352941
17,12567,58.82352941
17,12584,58.82352941
18,12602,55.55555556
17,12619,58.82352941
17,12636,58.82352941
18,12654,55.55555556
17,12671,58.82352941
18,12689,55.55555556
17,12706,58.82352941
18,12724,55.55555556
18,12742,55.55555556
18,12760,55.55555556
17,12777,58.82352941
18,12795,55.55555556
18,12813,55.55555556
18,12831,55.55555556
18,12849,55.55555556
18,12867,55.55555556
18,12885,55.55555556
18,12903,55.55555556
18,12921,55.55555556
18,12939,55.55555556
18,12957,55.55555556
18,12975,55.55555556
18,12993,55.55555556
18,13011,55.55555556
18,13029,55.55555556
18,13047,55.55555556
17,13064,58.82352941
18,13082,55.55555556
18,13100,55.55555556
18,13118,55.55555556
18,13136,55.55555556
17,13153,58.82352941
18,13171,55.55555556
18,13189,55.55555556
18,13207,55.55555556
17,13224,58.82352941
18,13242,55.55555556
18,13260,55.55555556
18,13278,55.55555556
18,13296,55.55555556
18,13314,55.55555556
17,13331,58.82352941
19,13350,52.63157895
17,13367,58.82352941
18,13385,55.55555556
18,13403,55.55555556
18,13421,55.55555556
18,13439,55.55555556
19,13458,52.63157895
18,13476,55.55555556
18,13494,55.55555556
18,13512,55.55555556
18,13530,55.55555556
19,13549,52.63157895
18,13567,55.55555556
19,13586,52.63157895
18,13604,55.55555556
19,13623,52.63157895
18,13641,55.55555556
19,13660,52.63157895
18,13678,55.55555556
19,13697,52.63157895
18,13715,55.55555556
19,13734,52.63157895
19,13753,52.63157895
19,13772,52.63157895
19,13791,52.63157895
18,13809,55.55555556
20,13829,50.00000000
19,13848,52.63157895
19,13867,52.63157895
19,13886,52.63157895
19,13905,52.63157895
20,13925,50.00000000
19,13944,52.63157895
19,13963,52.63157895
19,13982,52.63157895
19,14001,52.63157895
20,14021,50.00000000
19,14040,52.63157895
19,14059,52.63157895
19,14078,52.63157895
19,14097,52.63157895
19,14116,52.63157895
20,14136,50.00000000
19,14155,52.63157895
20,14175,50.00000000
19,14194,52.63157895
20,14214,50.00000000
19,14233,52.63157895
20,14253,50.00000000
19,14272,52.63157895
19,14291,52.63157895
20,14311,50.00000000
20,14331,50.00000000
19,14350,52.63157895
19,14369,52.63157895
19,14388,52.63157895
20,14408,50.00000000
19,14427,52.63157895
19,14446,52.63157895
20,14466,50.00000000
20,14486,50.00000000
19,14505,52.63157895
20,14525,50.00000000
20,14545,50.00000000
19,14564,52.63157895
20,14584,50.00000000
20,14604,50.00000000
19,14623,52.63157895
20,14643,50.00000000
20,14663,50.00000000
20,14683,50.00000000
20,14703,50.00000000
20,14723,50.00000000
20,14743,50.00000000
20,14763,50.00000000
20,14783,50.00000000
20,14803,50.00000000
20,14823,50.00000000
21,14844,47.61904762
21,14865,47.61904762
20,14885,50.00000000
21,14906,47.61904762
21,14927,47.61904762
21,14948,47.61904762
21,14969,47.61904762
21,14990,47.61904762
21,15011,47.61904762
21,15032,47.61904762
22,15054,45.45454545
21,15075,47.61904762
22,15097,45.45454545
20,15117,50.00000000
22,15139,45.45454545
21,15160,47.61904762
22,15182,45.45454545
21,15203,47.61904762
22,15225,45.45454545
22,15247,45.45454545
21,15268,47.61904762
22,15290,45.45454545
21,15311,47.61904762
22,15333,45.45454545
22,15355,45.45454545
21,15376,47.61904762
22,15398,45.45454545
22,15420,45.45454545
21,15441,47.61904762
22,15463,45.45454545
21,15484,47.61904762
22,15506,45.45454545
22,15528,45.45454545
22,15550,45.45454545
21,15571,47.61904762
22,15593,45.45454545
22,15615,45.45454545
22,15637,45.45454545
22,15659,45.45454545
22,15681,45.45454545
22,15703,45.45454545
22,15725,45.45454545
22,15747,45.45454545
22,15769,45.45454545
22,15791,45.45454545
22,15813,45.45454545
22,15835,45.45454545
22,15857,45.45454545
23,15880,43.47826087
22,15902,45.45454545
22,15924,45.45454545
23,15947,43.47826087
22,15969,45.45454545
22,15991,45.45454545
23,16014,43.47826087
23,16037,43.47826087
22,16059,45.45454545
23,16082,43.47826087
23,16105,43.47826087
21,16126,47.61904762
22,16148,45.45454545
23,16171,43.47826087
22,16193,45.45454545
23,16216,43.47826087
22,16238,45.45454545
22,16260,45.45454545
23,16283,43.47826087
22,16305,45.45454545
22,16327,45.45454545
22,16349,45.45454545
22,16371,45.45454545
23,16394,43.47826087
23,16417,43.47826087
22,16439,45.45454545
22,16461,45.45454545
23,16484,43.47826087
22,16506,45.45454545
22,16528,45.45454545
23,16551,43.47826087
22,16573,45.45454545
23,16596,43.47826087
22,16618,45.45454545
22,16640,45.45454545
22,16662,45.45454545
22,16684,45.45454545
23,16707,43.47826087
22,16729,45.45454545
23,16752,43.47826087
22,16774,45.45454545
23,16797,43.47826087
22,16819,45.45454545
22,16841,45.45454545
22,16863,45.45454545
22,16885,45.45454545
23,16908,43.47826087
22,16930,45.45454545
22,16952,45.45454545
22,16974,45.45454545
22,16996,45.45454545
22,17018,45.45454545
23,17041,43.47826087
22,17063,45.45454545
22,17085,45.45454545
23,17108,43.47826087
22,17130,45.45454545
22,17152,45.45454545
22,17174,45.45454545
23,17197,43.47826087
22,17219,45.45454545
23,17242,43.47826087
22,17264,45.45454545
22,17286,45.45454545
22,17308,45.45454545
22,17330,45.45454545
22,17352,45.45454545
22,17374,45.45454545
22,17396,45.45454545
22,17418,45.45454545
22,17440,45.45454545
22,17462,45.45454545
22,17484,45.45454545
23,17507,43.47826087
22,17529,45.45454545
22,17551,45.45454545
22,17573,45.45454545
22,17595,45.45454545
22,17617,45.45454545
23,17640,43.47826087
22,17662,45.45454545
22,17684,45.45454545
22,17706,45.45454545
22,17728,45.45454545
22,17750,45.45454545
23,17773,43.47826087
22,17795,45.45454545
23,17818,43.47826087
22,17840,45.45454545
22,17862,45.45454545
22,17884,45.45454545
23,17907,43.47826087
22,17929,45.45454545
22,17951,45.45454545
23,17974,43.47826087
22,17996,45.45454545
22,18018,45.45454545
22,18040,45.45454545
22,18062,45.45454545
23,18085,43.47826087
22,18107,45.45454545
22,18129,45.45454545
22,18151,45.45454545
22,18173,45.45454545
22,18195,45.45454545
23,18218,43.47826087
23,18241,43.47826087
22,18263,45.45454545
22,18285,45.45454545
23,18308,43.47826087
21,18329,47.61904762
23,18352,43.47826087
22,18374,45.45454545
22,18396,45.45454545
23,18419,43.47826087
23,18442,43.47826087
23,18465,43.47826087
22,18487,45.45454545
22,18509,45.45454545
22,18531,45.45454545
22,18553,45.45454545
22,18575,45.45454545
23,18598,43.47826087
22,18620,45.45454545
23,18643,43.47826087
23,18666,43.47826087
22,18688,45.45454545
22,18710,45.45454545
22,18732,45.45454545
22,18754,45.45454545
23,18777,43.47826087
23,18800,43.47826087
23,18823,43.47826087
23,18846,43.47826087
23,18869,43.47826087
22,18891,45.45454545
23,18914,43.47826087
22,18936,45.45454545
23,18959,43.47826087
22,18981,45.45454545
23,19004,43.47826087
23,19027,43.47826087
23,19050,43.47826087
23,19073,43.47826087
23,19096,43.47826087
24,19120,41.66666667
23,19143,43.47826087
24,19167,41.66666667
23,19190,43.47826087
24,19214,41.66666667
23,19237,43.47826087
24,19261,41.66666667
23,19284,43.47826087
23,19307,43.47826087
24,19331,41.66666667
23,19354,43.47826087
23,19377,43.47826087
24,19401,41.66666667
23,19424,43.47826087
23,19447,43.47826087
23,19470,43.47826087
23,19493,43.47826087
22,19515,45.45454545
23,19538,43.47826087
22,19560,45.45454545
22,19582,45.45454545
22,19604,45.45454545
23,19627,43.47826087
23,19650,43.47826087
23,19673,43.47826087
23,19696,43.47826087
22,19718,45.45454545
23,19741,43.47826087
22,19763,45.45454545
23,19786,43.47826087
22,19808,45.45454545
22,19830,45.45454545
22,19852,45.45454545
23,19875,43.47826087
23,19898,43.47826087
23,19921,43.47826087
23,19944,43.47826087
22,19966,45.45454545
22,19988,45.45454545
22,20010,45.45454545
23,20033,43.47826087
22,20055,45.45454545
22,20077,45.45454545
23,20100,43.47826087
23,20123,43.47826087
22,20145,45.45454545
22,20167,45.45454545
22,20189,45.45454545
23,20212,43.47826087
22,20234,45.45454545
23,20257,43.47826087
22,20279,45.45454545
23,20302,43.47826087
22,20324,45.45454545
22,20346,45.45454545
22,20368,45.45454545
21,20389,47.61904762
23,20412,43.47826087
22,20434,45.45454545
23,20457,43.47826087
22,20479,45.45454545
22,20501,45.45454545
22,20523,45.45454545
22,20545,45.45454545
22,20567,45.45454545
23,20590,43.47826087
23,20613,43.47826087
22,20635,45.45454545
23,20658,43.47826087
22,20680,45.45454545
22,20702,45.45454545
22,20724,45.45454545
22,20746,45.45454545
23,20769,43.47826087
23,20792,43.47826087
22,20814,45.45454545
22,20836,45.45454545
23,20859,43.47826087
22,20881,45.45454545
22,20903,45.45454545
23,20926,43.47826087
22,20948,45.45454545
22,20970,45.45454545
23,20993,43.47826087
22,21015,45.45454545
23,21038,43.47826087
22,21060,45.45454545
22,21082,45.45454545
22,21104,45.45454545
22,21126,45.45454545
23,21149,43.47826087
23,21172,43.47826087
22,21194,45.45454545
22,21216,45.45454545
22,21238,45.45454545
23,21261,43.47826087
22,21283,45.45454545
22,21305,45.45454545
23,21328,43.47826087
23,21351,43.47826087
23,21374,43.47826087
22,21396,45.45454545
23,21419,43.47826087
22,21441,45.45454545
22,21463,45.45454545
23,21486,43.47826087
22,21508,45.45454545
23,21531,43.47826087
23,21554,43.47826087
23,21577,43.47826087
22,21599,45.45454545
23,21622,43.47826087
22,21644,45.45454545
22,21666,45.45454545
23,21689,43.47826087
22,21711,45.45454545
23,21734,43.47826087
22,21756,45.45454545
23,21779,43.47826087
22,21801,45.45454545
22,21823,45.45454545
22,21845,45.45454545
23,21868,43.47826087
22,21890,45.45454545
22,21912,45.45454545
22,21934,45.45454545
22,21956,45.45454545
22,21978,45.45454545
22,22000,45.45454545
22,22022,45.45454545
22,22044,45.45454545
21,22065,47.61904762
22,22087,45.45454545
22,22109,45.45454545
21,22130,47.61904762
21,22151,47.61904762
21,22172,47.61904762
22,22194,45.45454545
21,22215,47.61904762
20,22235,50.00000000
21,22256,47.61904762
20,22276,50.00000000
20,22296,50.00000000
21,22317,47.61904762
20,22337,50.00000000
20,22357,50.00000000
20,22377,50.00000000
20,22397,50.00000000
20,22417,50.00000000
20,22437,50.00000000
20,22457,50.00000000
19,22476,52.63157895
20,22496,50.00000000
20,22516,50.00000000
19,22535,52.63157895
20,22555,50.00000000
19,22574,52.63157895
19,22593,52.63157895
19,22612,52.63157895
19,22631,52.63157895
19,22650,52.63157895
19,22669,52.63157895
19,22688,52.63157895
19,22707,52.63157895
20,22727,50.00000000
18,22745,55.55555556
20,22765,50.00000000
18,22783,55.55555556
19,22802,52.63157895
19,22821,52.63157895
19,22840,52.63157895
19,22859,52.63157895
19,22878,52.63157895
19,22897,52.63157895
19,22916,52.63157895
19,22935,52.63157895
20,22955,50.00000000
19,22974,52.63157895
18,22992,55.55555556
19,23011,52.63157895
19,23030,52.63157895
19,23049,52.63157895
19,23068,52.63157895
19,23087,52.63157895
18,23105,55.55555556
19,23124,52.63157895
19,23143,52.63157895
19,23162,52.63157895
19,23181,52.63157895
19,23200,52.63157895
20,23220,50.00000000
19,23239,52.63157895
20,23259,50.00000000
19,23278,52.63157895
19,23297,52.63157895
19,23316,52.63157895
20,23336,50.00000000
19,23355,52.63157895
20,23375,50.00000000
20,23395,50.00000000
20,23415,50.00000000
19,23434,52.63157895
20,23454,50.00000000
20,23474,50.00000000
20,23494,50.00000000
20,23514,50.00000000
20,23534,50.00000000
21,23555,47.61904762
19,23574,52.63157895
21,23595,47.61904762
20,23615,50.00000000
20,23635,50.00000000
21,23656,47.61904762
21,23677,47.61904762
20,23697,50.00000000
21,23718,47.61904762
20,23738,50.00000000
21,23759,47.61904762
20,23779,50.00000000
20,23799,50.00000000
21,23820,47.61904762
20,23840,50.00000000
20,23860,50.00000000
20,23880,50.00000000
20,23900,50.00000000
20,23920,50.00000000
20,23940,50.00000000
20,23960,50.00000000
20,23980,50.00000000
21,24001,47.61904762
21,24022,47.61904762
20,24042,50.00000000
21,24063,47.61904762
21,24084,47.61904762
22,24106,45.45454545
21,24127,47.61904762
21,24148,47.61904762
22,24170,45.45454545
22,24192,45.45454545
22,24214,45.45454545
22,24236,45.45454545
22,24258,45.45454545
22,24280,45.45454545
23,24303,43.47826087
22,24325,45.45454545
22,24347,45.45454545
22,24369,45.45454545
22,24391,45.45454545
22,24413,45.45454545
22,24435,45.45454545
22,24457,45.45454545
21,24478,47.61904762
22,24500,45.45454545
21,24521,47.61904762
21,24542,47.61904762
21,24563,47.61904762
21,24584,47.61904762
22,24606,45.45454545
20,24626,50.00000000
21,24647,47.61904762
21,24668,47.61904762
21,24689,47.61904762
21,24710,47.61904762
21,24731,47.61904762
22,24753,45.45454545
21,24774,47.61904762
22,24796,45.45454545
22,24818,45.45454545
22,24840,45.45454545
21,24861,47.61904762
22,24883,45.45454545
21,24904,47.61904762
22,24926,45.45454545
22,24948,45.45454545
21,24969,47.61904762
21,24990,47.61904762
22,25012,45.45454545
21,25033,47.61904762
21,25054,47.61904762
21,25075,47.61904762
21,25096,47.61904762
22,25118,45.45454545
20,25138,50.00000000
21,25159,47.61904762
22,25181,45.45454545
20,25201,50.00000000
22,25223,45.45454545
21,25244,47.61904762
21,25265,47.61904762
21,25286,47.61904762
21,25307,47.61904762
22,25329,45.45454545
20,25349,50.00000000
21,25370,47.61904762
22,25392,45.45454545
21,25413,47.61904762
21,25434,47.61904762
22,25456,45.45454545
21,25477,47.61904762
21,25498,47.61904762
21,25519,47.61904762
22,25541,45.45454545
21,25562,47.61904762
22,25584,45.45454545
21,25605,47.61904762
22,25627,45.45454545
22,25649,45.45454545
21,25670,47.61904762
22,25692,45.45454545
21,25713,47.61904762
21,25734,47.61904762
22,25756,45.45454545
21,25777,47.61904762
22,25799,45.45454545
22,25821,45.45454545
21,25842,47.61904762
22,25864,45.45454545
22,25886,45.45454545
21,25907,47.61904762
21,25928,47.61904762
22,25950,45.45454545
22,25972,45.45454545
21,25993,47.61904762
22,26015,45.45454545
21,26036,47.61904762
22,26058,45.45454545
22,26080,45.45454545
21,26101,47.61904762
22,26123,45.45454545
22,26145,45.45454545
22,26167,45.45454545
21,26188,47.61904762
22,26210,45.45454545
22,26232,45.45454545
22,26254,45.45454545
22,26276,45.45454545
20,26296,50.00000000
22,26318,45.45454545
22,26340,45.45454545
22,26362,45.45454545
21,26383,47.61904762
22,26405,45.45454545
22,26427,45.45454545
22,26449,45.45454545
22,26471,45.45454545
22,26493,45.45454545
22,26515,45.45454545
21,26536,47.61904762
22,26558,45.45454545
21,26579,47.61904762
22,26601,45.45454545
21,26622,47.61904762
22,26644,45.45454545
21,26665,47.61904762
22,26687,45.45454545
22,26709,45.45454545
21,26730,47.61904762
21,26751,47.61904762
22,26773,45.45454545
22,26795,45.45454545
21,26816,47.61904762
22,26838,45.45454545
22,26860,45.45454545
22,26882,45.45454545
21,26903,47.61904762
21,26924,47.61904762
22,26946,45.45454545
21,26967,47.61904762
22,26989,45.45454545
22,27011,45.45454545
21,27032,47.61904762
22,27054,45.45454545
23,27077,43.47826087
21,27098,47.61904762
21,27119,47.61904762
22,27141,45.45454545
22,27163,45.45454545
22,27185,45.45454545
21,27206,47.61904762
22,27228,45.45454545
21,27249,47.61904762
22,27271,45.45454545
21,27292,47.61904762
22,27314,45.45454545
21,27335,47.61904762
21,27356,47.61904762
22,27378,45.45454545
22,27400,45.45454545
22,27422,45.45454545
21,27443,47.61904762
22,27465,45.45454545
21,27486,47.61904762
22,27508,45.45454545
21,27529,47.61904762
22,27551,45.45454545
22,27573,45.45454545
21,27594,47.61904762
21,27615,47.61904762
22,27637,45.45454545
21,27658,47.61904762
21,27679,47.61904762
22,27701,45.45454545
21,27722,47.61904762
21,27743,47.61904762
21,27764,47.61904762
22,27786,45.45454545
21,27807,47.61904762
21,27828,47.61904762
21,27849,47.61904762
21,27870,47.61904762
21,27891,47.61904762
21,27912,47.61904762
21,27933,47.61904762
20,27953,50.00000000
20,27973,50.00000000
21,27994,47.61904762
20,28014,50.00000000
20,28034,50.00000000
20,28054,50.00000000
21,28075,47.61904762
20,28095,50.00000000
21,28116,47.61904762
20,28136,50.00000000
20,28156,50.00000000
